1889,"[38.9075854167, 38.9075854167]","[-77.06335935, -77.06335935]"
1890,"[34.020813, 34.020813]","[-118.2812333, -118.2812333]"
1891,"[37.32653375, 37.32653375]","[-122.00995025, -122.00995025]"
1892,"[53.4825695167, 53.4825695167]","[-2.1940203333, -2.1940203333]"
1893,"[29.9489293713, 29.9489293713]","[-90.0663471222, -90.0663471222]"
1895,"[30.265294493, 30.265294493]","[-97.7385485172, -97.7385485172]"
1896,"[35.5938256333, 35.5938256333]","[-97.5674820667, -97.5674820667]"
1897,"[37.69519055, 37.69519055]","[-122.0827973, -122.0827973]"
1898,"[39.8495018818, 39.8495018818]","[-104.673871994, -104.673871994]"
1899,"[37.426615702, 37.426615702]","[-122.1727752686, -122.1727752686]"
1900,"[51.4711990231, 51.4711990231]","[-0.4536151886, -0.4536151886]"
1901,"[50.9260855697, 50.9260855697]","[5.3465223312, 5.3465223312]"
1902,"[32.257310859, 32.257310859]","[-80.851459063, -80.851459063]"
1903,"[25.809857983, 25.809857983]","[-80.123312567, -80.123312567]"
1904,"[37.4259739543, 37.4259739543]","[-122.1412910415, -122.1412910415]"
1905,"[45.8125185833, 45.8125185833]","[9.0740779333, 9.0740779333]"
1906,"[35.194226706, 35.194226706]","[-101.909503743, -101.909503743]"
1907,"[30.2200414, 30.2200414]","[-81.5549547833, -81.5549547833]"
1908,"[37.29003441, 37.29003441]","[-80.09320491, -80.09320491]"
1909,"[37.4212747093, 37.4212747093]","[-122.0849030023, -122.0849030023]"
1910,"[59.3123285225, 59.3123285225]","[18.0791401863, 18.0791401863]"
1913,"[-36.891071483, -36.891071483]","[174.781999983, 174.781999983]"
1914,"[28.7900108099, 28.7900108099]","[-81.2728857994, -81.2728857994]"
1915,"[48.2009726296, 48.2009726296]","[16.3387298584, 16.3387298584]"
1916,"[19.7634305333, 19.7634305333]","[-70.4228195833, -70.4228195833]"
1917,"[49.9448658, 49.9448658]","[11.58324105, 11.58324105]"
1918,"[-33.8763312667, -33.8763312667]","[151.2295749833, 151.2295749833]"
1919,"[45.4429485833, 45.4429485833]","[-75.64255485, -75.64255485]"
1920,"[29.992811, 29.992811]","[-95.577876717, -95.577876717]"
1921,"[33.8000923711, 33.8000923711]","[-117.9208731651, -117.9208731651]"
1922,"[32.8687665333, 32.8687665333]","[-97.2460158833, -97.2460158833]"
1923,"[30.464104668, 30.464104668]","[-87.257527113, -87.257527113]"
1924,"[37.78659375, 37.78659375]","[-122.4002099333, -122.4002099333]"
1925,"[40.76381433, 40.76381433]","[-73.98198974, -73.98198974]"
1926,"[29.7387062842, 29.7387062842]","[-95.3804039955, -95.3804039955]"
1927,"[50.10313081, 50.10313081]","[14.45250701, 14.45250701]"
1930,"[33.0342996833, 33.0342996833]","[-96.7934868333, -96.7934868333]"
1931,"[40.454071217, 40.454071217]","[-79.945224133, -79.945224133]"
1932,"[37.7748023728, 37.7748023728]","[-122.410081029, -122.410081029]"
1933,"[36.1144247798, 36.1144247798]","[-115.1941823959, -115.1941823959]"
1934,"[41.3675107667, 41.3675107667]","[-85.0564142833, -85.0564142833]"
1935,"[51.3554816667, 51.3554816667]","[-1.1415640333, -1.1415640333]"
1936,"[47.40575176, 47.40575176]","[12.98008263, 12.98008263]"
1937,"[33.537876, 33.537876]","[-81.935307, -81.935307]"
1939,"[36.0831993233, 36.0831993233]","[-115.1516103745, -115.1516103745]"
1940,"[33.6156857014, 33.6156857014]","[-117.8750449419, -117.8750449419]"
1941,"[30.2937038167, 30.2937038167]","[-97.7417999, -97.7417999]"
1942,"[47.6107472682, 47.6107472682]","[-122.201492439, -122.201492439]"
1943,"[32.90425753, 32.90425753]","[-97.31402301, -97.31402301]"
1945,"[21.3331932881, 21.3331932881]","[-157.9205703735, -157.9205703735]"
1946,"[52.2394966, 52.2394966]","[-113.8154337333, -113.8154337333]"
1947,"[31.6002681546, 31.6002681546]","[-97.1056437492, -97.1056437492]"
1948,"[33.7607626667, 33.7607626667]","[-96.5837001833, -96.5837001833]"
1949,"[29.964656411, 29.964656411]","[-90.066198558, -90.066198558]"
1952,"[62.390518313, 62.390518313]","[17.313232753, 17.313232753]"
1953,"[38.2522859, 38.2522859]","[-121.29597405, -121.29597405]"
1954,"[35.5236055, 35.5236055]","[-97.53124675, -97.53124675]"
1955,"[47.6513175417, 47.6513175417]","[9.1810941696, 9.1810941696]"
1956,"[40.7624791998, 40.7624791998]","[-73.9797019958, -73.9797019958]"
1957,"[41.2556381247, 41.2556381247]","[-95.9378876309, -95.9378876309]"
1958,"[50.881199039, 50.881199039]","[4.7146317478, 4.7146317478]"
1959,"[29.452654773, 29.452654773]","[-98.4849598073, -98.4849598073]"
1960,"[42.37106855, 42.37106855]","[-71.1581979833, -71.1581979833]"
1961,"[47.568773017, 47.568773017]","[-122.402544017, -122.402544017]"
1962,"[41.2993133, 41.2993133]","[-95.8999586, -95.8999586]"
1963,"[32.7833869979, 32.7833869979]","[-96.797221899, -96.797221899]"
1965,"[34.1061486667, 34.1061486667]","[-118.2568147667, -118.2568147667]"
1966,"[34.0336052333, 34.0336052333]","[-84.5760312833, -84.5760312833]"
1967,"[36.1549509821, 36.1549509821]","[-115.3324292744, -115.3324292744]"
1968,"[53.481129752, 53.481129752]","[-2.95108619, -2.95108619]"
1969,"[40.7511286728, 40.7511286728]","[-74.0570101211, -74.0570101211]"
1970,"[37.7363051408, 37.7363051408]","[-84.3274248169, -84.3274248169]"
1971,"[57.6974856632, 57.6974856632]","[11.9879722595, 11.9879722595]"
1972,"[24.81486417, 24.81486417]","[46.7880409956, 46.7880409956]"
1973,"[40.7611210898, 40.7611210898]","[-73.9850816848, -73.9850816848]"
1974,"[32.7955919859, 32.7955919859]","[-96.7982491721, -96.7982491721]"
1975,"[48.7953203167, 48.7953203167]","[-122.5322068333, -122.5322068333]"
1976,"[52.3638289582, 52.3638289582]","[4.881750942, 4.881750942]"
1977,"[32.8999659461, 32.8999659461]","[-96.7673742771, -96.7673742771]"
1979,"[30.2364494, 30.2364494]","[-97.842025, -97.842025]"
1980,"[53.569737341, 53.569737341]","[-2.427085652, -2.427085652]"
1981,"[51.3038321667, 51.3038321667]","[-1.3912682833, -1.3912682833]"
1982,"[21.3852920532, 21.3852920532]","[-157.9502563477, -157.9502563477]"
1984,"[35.6777630833, 35.6777630833]","[139.7371733833, 139.7371733833]"
1985,"[32.8442871179, 32.8442871179]","[-96.7861175537, -96.7861175537]"
1986,"[45.55876465, 45.55876465]","[-122.6469595667, -122.6469595667]"
1987,"[34.031481915, 34.031481915]","[-118.46877458, -118.46877458]"
1988,"[30.0556111336, 30.0556111336]","[-95.3865730762, -95.3865730762]"
1990,"[29.5321536833, 29.5321536833]","[-99.6903498333, -99.6903498333]"
1991,"[34.0903718833, 34.0903718833]","[-118.3443000913, -118.3443000913]"
1992,"[49.2795557881, 49.2795557881]","[-123.1301173568, -123.1301173568]"
1993,"[59.2998365078, 59.2998365078]","[18.0293691158, 18.0293691158]"
1994,"[52.3514042628, 52.3514042628]","[5.1934272051, 5.1934272051]"
1997,"[34.1595987249, 34.1595987249]","[-118.0890583992, -118.0890583992]"
1999,"[38.9024185451, 38.9024185451]","[-77.0603974823, -77.0603974823]"
2000,"[32.7870039388, 32.7870039388]","[-96.7955374718, -96.7955374718]"
2001,"[27.848792648, 27.848792648]","[-82.673901248, -82.673901248]"
2002,"[49.488597607, 49.488597607]","[8.4326827526, 8.4326827526]"
2003,"[48.00568097, 48.00568097]","[7.86248093, 7.86248093]"
2004,"[33.98512695, 33.98512695]","[-118.4396030333, -118.4396030333]"
2005,"[38.4557546167, 38.4557546167]","[-77.4045718, -77.4045718]"
2007,"[40.7536341013, 40.7536341013]","[-74.0055938755, -74.0055938755]"
2009,"[40.750613794, 40.750613794]","[-73.993434906, -73.993434906]"
2011,"[43.192637257, 43.192637257]","[140.796571248, 140.796571248]"
2013,"[25.6777756333, 25.6777756333]","[-100.30474305, -100.30474305]"
2014,"[39.9058682041, 39.9058682041]","[-75.1665902138, -75.1665902138]"
2015,"[40.0127531411, 40.0127531411]","[-105.3250399232, -105.3250399232]"
2017,"[47.6763399641, 47.6763399641]","[-122.2072470188, -122.2072470188]"
2018,"[41.2644433, 41.2644433]","[-95.9903303, -95.9903303]"
2019,"[47.5807668489, 47.5807668489]","[-122.335242033, -122.335242033]"
2020,"[35.861005017, 35.861005017]","[-83.75568895, -83.75568895]"
2021,"[37.331636, 37.331636]","[-121.896293, -121.896293]"
2022,"[50.1219598613, 50.1219598613]","[8.6501024833, 8.6501024833]"
2023,"[51.3312082588, 51.3312082588]","[12.3801326752, 12.3801326752]"
2024,"[40.6438845363, 40.6438845363]","[-73.7828063965, -73.7828063965]"
2025,"[51.3759391383, 51.3759391383]","[-0.1035041683, -0.1035041683]"
2026,"[51.3648205, 51.3648205]","[-0.2485031, -0.2485031]"
2027,"[48.5356967563, 48.5356967563]","[9.2803788185, 9.2803788185]"
2028,"[36.0928404884, 36.0928404884]","[-115.1754176617, -115.1754176617]"
2029,"[30.2850209029, 30.2850209029]","[-97.7335059643, -97.7335059643]"
2030,"[63.21225285, 63.21225285]","[14.623124583, 14.623124583]"
2031,"[59.179630233, 59.179630233]","[18.1517565, 18.1517565]"
2032,"[38.8505371091, 38.8505371091]","[-77.0410251617, -77.0410251617]"
2033,"[30.2841460667, 30.2841460667]","[-97.71858215, -97.71858215]"
2034,"[32.9770127, 32.9770127]","[-97.0076035, -97.0076035]"
2035,"[29.4234412909, 29.4234412909]","[-98.487791419, -98.487791419]"
2036,"[28.12526, 28.12526]","[-82.51947, -82.51947]"
2037,"[49.19774325, 49.19774325]","[16.615655367, 16.615655367]"
2038,"[30.8527378833, 30.8527378833]","[-94.17252735, -94.17252735]"
2039,"[34.0430230998, 34.0430230998]","[-118.2671570778, -118.2671570778]"
2040,"[39.9456737803, 39.9456737803]","[-75.1747655869, -75.1747655869]"
2041,"[34.1000765562, 34.1000765562]","[-118.3475214243, -118.3475214243]"
2042,"[51.5248689438, 51.5248689438]","[-0.0762337724, -0.0762337724]"
2043,"[51.904374004, 51.904374004]","[8.609532065, 8.609532065]"
2044,"[42.369948745, 42.369948745]","[-83.469995413, -83.469995413]"
2045,"[35.97863385, 35.97863385]","[-115.1552887667, -115.1552887667]"
2046,"[34.07371521, 34.07371521]","[-118.215942383, -118.215942383]"
2047,"[43.8621318333, 43.8621318333]","[-78.9427328, -78.9427328]"
2048,"[32.164372022, 32.164372022]","[34.811610592, 34.811610592]"
2049,"[35.6666668762, 35.6666668762]","[139.6495905519, 139.6495905519]"
2050,"[52.537114876, 52.537114876]","[13.2641029358, 13.2641029358]"
2051,"[44.495695367, 44.495695367]","[11.35329965, 11.35329965]"
2052,"[30.2432903, 30.2432903]","[-97.7319982, -97.7319982]"
2053,"[33.8777631667, 33.8777631667]","[-117.9627319, -117.9627319]"
2054,"[27.9275704333, 27.9275704333]","[-82.31696265, -82.31696265]"
2056,"[21.2789463667, 21.2789463667]","[-157.7871999167, -157.7871999167]"
2058,"[30.5266162167, 30.5266162167]","[-97.8142024333, -97.8142024333]"
2059,"[43.62839221, 43.62839221]","[-79.67590969, -79.67590969]"
2060,"[41.8890777736, 41.8890777736]","[-87.6189961066, -87.6189961066]"
2061,"[56.246089917, 56.246089917]","[12.853609533, 12.853609533]"
2062,"[33.1594306333, 33.1594306333]","[-117.350987, -117.350987]"
2063,"[33.6219439333, 33.6219439333]","[-111.8733084333, -111.8733084333]"
2065,"[40.7213882373, 40.7213882373]","[-73.9881026745, -73.9881026745]"
2066,"[36.0848987512, 36.0848987512]","[-115.1490783691, -115.1490783691]"
2067,"[40.1681844, 40.1681844]","[-74.89369355, -74.89369355]"
2068,"[37.80802375, 37.80802375]","[-122.31010293, -122.31010293]"
2069,"[35.4772813, 35.4772813]","[-97.51275975, -97.51275975]"
2070,"[37.445172067, 37.445172067]","[-122.161316867, -122.161316867]"
2071,"[29.8363925652, 29.8363925652]","[-81.2680949407, -81.2680949407]"
2072,"[41.869560827, 41.869560827]","[-87.6328003407, -87.6328003407]"
2073,"[37.4030601948, 37.4030601948]","[-122.1474121359, -122.1474121359]"
2074,"[39.413419567, 39.413419567]","[-76.461373517, -76.461373517]"
2075,"[33.95763425, 33.95763425]","[-118.4177789167, -118.4177789167]"
2076,"[34.0581563454, 34.0581563454]","[-118.4460160366, -118.4460160366]"
2079,"[51.50233244, 51.50233244]","[-0.20997297, -0.20997297]"
2080,"[40.7674509, 40.7674509]","[-73.9885533, -73.9885533]"
2081,"[40.7694397064, 40.7694397064]","[-73.9854429389, -73.9854429389]"
2082,"[40.7692271815, 40.7692271815]","[-73.9884530736, -73.9884530736]"
2084,"[33.650730183, 33.650730183]","[-117.90877585, -117.90877585]"
2088,"[33.62908295, 33.62908295]","[-117.7188341, -117.7188341]"
2089,"[51.00480306, 51.00480306]","[3.481199915, 3.481199915]"
2090,"[34.15192365, 34.15192365]","[-118.45240115, -118.45240115]"
2091,"[33.019572203, 33.019572203]","[-96.992815608, -96.992815608]"
2092,"[42.0647826676, 42.0647826676]","[-88.2918598205, -88.2918598205]"
2094,"[45.47876256, 45.47876256]","[9.11728024, 9.11728024]"
2095,"[42.9553899464, 42.9553899464]","[-85.6525629759, -85.6525629759]"
2096,"[51.214851165, 51.214851165]","[-0.796536265, -0.796536265]"
2097,"[33.6908169422, 33.6908169422]","[-117.8895664215, -117.8895664215]"
2098,"[-33.935384694, -33.935384694]","[151.1676692963, 151.1676692963]"
2100,"[43.2168064833, 43.2168064833]","[-79.7862811833, -79.7862811833]"
2101,"[35.1786839962, 35.1786839962]","[-101.8351399899, -101.8351399899]"
2102,"[37.4156857, 37.4156857]","[-122.077503, -122.077503]"
2105,"[40.7428463167, 40.7428463167]","[-73.9998225667, -73.9998225667]"
2106,"[36.0604095684, 36.0604095684]","[-95.8762693405, -95.8762693405]"
2107,"[33.176344985, 33.176344985]","[-117.363392754, -117.363392754]"
2108,"[49.36203897, 49.36203897]","[9.3415385485, 9.3415385485]"
2109,"[42.2215499429, 42.2215499429]","[-71.0228048429, -71.0228048429]"
2111,"[26.2149399519, 26.2149399519]","[-80.2492207289, -80.2492207289]"
2112,"[30.355307383, 30.355307383]","[-97.96179315, -97.96179315]"
2113,"[50.93955419, 50.93955419]","[6.939582263, 6.939582263]"
2115,"[59.8562010608, 59.8562010608]","[17.6367366314, 17.6367366314]"
2116,"[47.4315275451, 47.4315275451]","[9.3812084198, 9.3812084198]"
2117,"[51.0052726656, 51.0052726656]","[5.5849224329, 5.5849224329]"
2118,"[48.6478116667, 48.6478116667]","[9.009665, 9.009665]"
2119,"[53.790604, 53.790604]","[-1.754816, -1.754816]"
2120,"[48.2512185548, 48.2512185548]","[14.2460975123, 14.2460975123]"
2121,"[40.005955099, 40.005955099]","[-105.105342865, -105.105342865]"
2122,"[30.2036469333, 30.2036469333]","[-98.7098322333, -98.7098322333]"
2123,"[39.8476485652, 39.8476485652]","[-104.673871994, -104.673871994]"
2124,"[21.2697036, 21.2697036]","[-157.8116099667, -157.8116099667]"
2125,"[36.10230147, 36.10230147]","[-115.17118048, -115.17118048]"
2126,"[21.2843659314, 21.2843659314]","[-157.8025102615, -157.8025102615]"
2127,"[37.7909637, 37.7909637]","[-122.4095965, -122.4095965]"
2128,"[47.8989656667, 47.8989656667]","[-122.276919, -122.276919]"
2130,"[30.25945585, 30.25945585]","[-97.77458584, -97.77458584]"
2131,"[41.622803533, 41.622803533]","[2.289900603, 2.289900603]"
2132,"[40.7365382, 40.7365382]","[-74.1503602, -74.1503602]"
2133,"[34.16127695, 34.16127695]","[-118.5091724, -118.5091724]"
2135,"[35.2030228833, 35.2030228833]","[-80.8644393833, -80.8644393833]"
2136,"[34.0299661667, 34.0299661667]","[-118.4674145333, -118.4674145333]"
2139,"[48.1790287192, 48.1790287192]","[11.5923410654, 11.5923410654]"
2140,"[52.8942092333, 52.8942092333]","[-1.47379115, -1.47379115]"
2141,"[30.2290266752, 30.2290266752]","[-97.7877885103, -97.7877885103]"
2142,"[32.9615062226, 32.9615062226]","[-96.8259429932, -96.8259429932]"
2143,"[34.9225340371, 34.9225340371]","[-120.4269468784, -120.4269468784]"
2144,"[53.4513860333, 53.4513860333]","[-2.08461675, -2.08461675]"
2146,"[36.1528721832, 36.1528721832]","[-86.789261373, -86.789261373]"
2147,"[41.023394899, 41.023394899]","[-73.6252212524, -73.6252212524]"
2148,"[38.567337602, 38.567337602]","[-75.059833561, -75.059833561]"
2149,"[30.2662396721, 30.2662396721]","[-97.7459084988, -97.7459084988]"
2151,"[38.8897468074, 38.8897468074]","[-76.9718027115, -76.9718027115]"
2152,"[44.04555709, 44.04555709]","[-121.323174484, -121.323174484]"
2153,"[40.7571383333, 40.7571383333]","[-73.6419646833, -73.6419646833]"
2155,"[25.713238783, 25.713238783]","[-80.438261633, -80.438261633]"
2156,"[30.2245597, 30.2245597]","[-97.7667526, -97.7667526]"
2157,"[30.250839667, 30.250839667]","[-97.727133083, -97.727133083]"
2158,"[35.3966591152, 35.3966591152]","[-97.5961661339, -97.5961661339]"
2159,"[51.3400963234, 51.3400963234]","[12.3666357994, 12.3666357994]"
2160,"[34.052737, 34.052737]","[-118.241602, -118.241602]"
2161,"[29.814556, 29.814556]","[-95.545365, -95.545365]"
2162,"[56.4599108333, 56.4599108333]","[10.0387528667, 10.0387528667]"
2163,"[19.6924942732, 19.6924942732]","[-101.1602586508, -101.1602586508]"
2164,"[41.9899274571, 41.9899274571]","[-88.0041790009, -88.0041790009]"
2165,"[51.1967526413, 51.1967526413]","[6.8122851849, 6.8122851849]"
2167,"[37.78997063, 37.78997063]","[-122.39743059, -122.39743059]"
2168,"[40.4958522503, 40.4958522503]","[-80.25349617, -80.25349617]"
2169,"[32.7318769977, 32.7318769977]","[-117.2019767761, -117.2019767761]"
2170,"[34.0623295167, 34.0623295167]","[-118.34879365, -118.34879365]"
2171,"[34.0905186, 34.0905186]","[-118.363157933, -118.363157933]"
2172,"[61.2587715616, 61.2587715616]","[24.0290093422, 24.0290093422]"
2173,"[47.741000454, 47.741000454]","[13.348342197, 13.348342197]"
2174,"[-37.8887249661, -37.8887249661]","[145.0829659373, 145.0829659373]"
2176,"[34.0341861667, 34.0341861667]","[-118.6932997833, -118.6932997833]"
2177,"[51.220479, 51.220479]","[4.428254, 4.428254]"
2180,"[40.795291734, 40.795291734]","[-74.260266833, -74.260266833]"
2181,"[49.5371052839, 49.5371052839]","[8.0761367083, 8.0761367083]"
2182,"[37.5891807333, 37.5891807333]","[-122.34377495, -122.34377495]"
2183,"[57.6509007207, 57.6509007207]","[12.0151698589, 12.0151698589]"
2184,"[33.7528151549, 33.7528151549]","[-117.8516486404, -117.8516486404]"
2185,"[-19.9413908936, -19.9413908936]","[-43.9365792274, -43.9365792274]"
2186,"[39.6081751585, 39.6081751585]","[-104.959795475, -104.959795475]"
2187,"[35.6281259167, 35.6281259167]","[139.7562920833, 139.7562920833]"
2188,"[31.975700388, 31.975700388]","[35.8531308174, 35.8531308174]"
2190,"[32.9348874092, 32.9348874092]","[-96.8532156944, -96.8532156944]"
2193,"[37.78367391, 37.78367391]","[-122.40341824, -122.40341824]"
2194,"[40.622909517, 40.622909517]","[-111.418598628, -111.418598628]"
2195,"[49.265791198, 49.265791198]","[-123.245753756, -123.245753756]"
2196,"[37.7849097833, 37.7849097833]","[-122.41135985, -122.41135985]"
2197,"[41.8744821092, 41.8744821092]","[-87.6565915346, -87.6565915346]"
2198,"[34.0538836667, 34.0538836667]","[-117.1995951833, -117.1995951833]"
2199,"[51.8490586, 51.8490586]","[6.8635551333, 6.8635551333]"
2200,"[43.3271295, 43.3271295]","[-83.7401691167, -83.7401691167]"
2201,"[50.1064397, 50.1064397]","[8.6526189833, 8.6526189833]"
2203,"[33.6422889667, 33.6422889667]","[-117.59577725, -117.59577725]"
2204,"[47.3646775999, 47.3646775999]","[8.5543692112, 8.5543692112]"
2205,"[48.9460830688, 48.9460830688]","[9.429649353, 9.429649353]"
2206,"[30.461996683, 30.461996683]","[-84.312691017, -84.312691017]"
2208,"[52.7123004198, 52.7123004198]","[-1.7710733414, -1.7710733414]"
2210,"[37.7929491333, 37.7929491333]","[-122.4122878167, -122.4122878167]"
2211,"[55.866612183, 55.866612183]","[-4.251176327, -4.251176327]"
2212,"[35.667321738, 35.667321738]","[139.70511532, 139.70511532]"
2213,"[39.832222, 39.832222]","[-75.378889, -75.378889]"
2214,"[37.2054989456, 37.2054989456]","[-93.2898790726, -93.2898790726]"
2217,"[47.5807668489, 47.5807668489]","[-122.1320700645, -122.1320700645]"
2218,"[48.8917703628, 48.8917703628]","[8.7006172604, 8.7006172604]"
2219,"[41.411506958, 41.411506958]","[-75.6640490756, -75.6640490756]"
2220,"[37.7993895333, 37.7993895333]","[-122.43838995, -122.43838995]"
2221,"[40.6438845363, 40.6438845363]","[-73.7828063965, -73.7828063965]"
2223,"[50.8452062, 50.8452062]","[4.34634399, 4.34634399]"
2224,"[32.93558015, 32.93558015]","[-96.8176029833, -96.8176029833]"
2225,"[39.6301603833, 39.6301603833]","[-106.0594832, -106.0594832]"
2227,"[39.12764573, 39.12764573]","[-77.07345205, -77.07345205]"
2229,"[33.9485037167, 33.9485037167]","[-84.5134182833, -84.5134182833]"
2230,"[41.4872907828, 41.4872907828]","[2.0671463013, 2.0671463013]"
2232,"[49.8015925592, 49.8015925592]","[9.9351382256, 9.9351382256]"
2233,"[34.0090916912, 34.0090916912]","[-118.493117094, -118.493117094]"
2235,"[40.55089527, 40.55089527]","[-74.71005237, -74.71005237]"
2236,"[33.3834015833, 33.3834015833]","[-111.8061958167, -111.8061958167]"
2237,"[33.9828031167, 33.9828031167]","[-118.09990995, -118.09990995]"
2238,"[29.7451246733, 29.7451246733]","[-95.4531347752, -95.4531347752]"
2239,"[32.785101717, 32.785101717]","[-96.7813527, -96.7813527]"
2240,"[37.7667998167, 37.7667998167]","[-122.4302044333, -122.4302044333]"
2241,"[30.22729335, 30.22729335]","[-97.76947445, -97.76947445]"
2242,"[41.0468722207, 41.0468722207]","[-73.5419440269, -73.5419440269]"
2243,"[29.7629055, 29.7629055]","[-95.3609079833, -95.3609079833]"
2244,"[37.3879234167, 37.3879234167]","[-122.08300695, -122.08300695]"
2245,"[40.677191, 40.677191]","[-73.9727222, -73.9727222]"
2246,"[39.8495018818, 39.8495018818]","[-104.673871994, -104.673871994]"
2247,"[32.7515678196, 32.7515678196]","[-97.0830059052, -97.0830059052]"
2249,"[35.5016114667, 35.5016114667]","[-97.5337814833, -97.5337814833]"
2251,"[49.46010785, 49.46010785]","[11.0265579333, 11.0265579333]"
2252,"[35.889649826, 35.889649826]","[-86.86681509, -86.86681509]"
2253,"[47.3675234458, 47.3675234458]","[8.5376188159, 8.5376188159]"
2255,"[35.7776359341, 35.7776359341]","[-78.6380553246, -78.6380553246]"
2256,"[41.3892215448, 41.3892215448]","[2.1354460716, 2.1354460716]"
2257,"[59.328094439, 59.328094439]","[18.0698382854, 18.0698382854]"
2259,"[46.6035227, 46.6035227]","[13.8640453833, 13.8640453833]"
2260,"[34.0983009333, 34.0983009333]","[-118.3286333, -118.3286333]"
2261,"[13.68947655, 13.68947655]","[100.649044783, 100.649044783]"
2262,"[37.7791017775, 37.7791017775]","[-122.4143135548, -122.4143135548]"
2263,"[40.826946067, 40.826946067]","[-73.9281177521, -73.9281177521]"
2264,"[33.9806894996, 33.9806894996]","[-118.3960586786, -118.3960586786]"
2265,"[32.342447, 32.342447]","[-96.623256, -96.623256]"
2266,"[32.708905, 32.708905]","[-117.158892, -117.158892]"
2268,"[40.74101048, 40.74101048]","[-74.00537818, -74.00537818]"
2269,"[57.6768539677, 57.6768539677]","[11.9893938303, 11.9893938303]"
2270,"[41.4115138761, 41.4115138761]","[-81.839196682, -81.839196682]"
2271,"[43.0752657917, 43.0752657917]","[-89.3808686706, -89.3808686706]"
2272,"[60.19339489, 60.19339489]","[11.09869122, 11.09869122]"
2273,"[28.5393283119, 28.5393283119]","[-81.383972168, -81.383972168]"
2274,"[32.9438112506, 32.9438112506]","[-97.1304541826, -97.1304541826]"
2275,"[40.901366188, 40.901366188]","[-73.780441314, -73.780441314]"
2276,"[40.6107958986, 40.6107958986]","[-111.9814800878, -111.9814800878]"
2277,"[36.11527484, 36.11527484]","[-115.29598605, -115.29598605]"
2278,"[30.2557309927, 30.2557309927]","[-97.7633857727, -97.7633857727]"
2279,"[33.7003453333, 33.7003453333]","[-117.8851496, -117.8851496]"
2280,"[33.9435379571, 33.9435379571]","[-118.4071683884, -118.4071683884]"
2281,"[37.3237563333, 37.3237563333]","[-122.0364022667, -122.0364022667]"
2282,"[48.83292075, 48.83292075]","[2.38621585, 2.38621585]"
2283,"[37.7556642667, 37.7556642667]","[-122.4094543167, -122.4094543167]"
2285,"[48.1746001743, 48.1746001743]","[16.3312411308, 16.3312411308]"
2286,"[37.6163560649, 37.6163560649]","[-122.3861503601, -122.3861503601]"
2287,"[34.00947856, 34.00947856]","[-118.48752331, -118.48752331]"
2289,"[30.5235537641, 30.5235537641]","[-97.823638916, -97.823638916]"
2290,"[41.53034705, 41.53034705]","[-73.8931922833, -73.8931922833]"
2291,"[45.5245484874, 45.5245484874]","[-122.683818561, -122.683818561]"
2292,"[33.8643399735, 33.8643399735]","[-118.2610845566, -118.2610845566]"
2294,"[51.0558156667, 51.0558156667]","[3.7280343333, 3.7280343333]"
2295,"[36.239430125, 36.239430125]","[-115.232460245, -115.232460245]"
2296,"[51.098619814, 51.098619814]","[4.437551756, 4.437551756]"
2297,"[28.44773345, 28.44773345]","[-81.477011817, -81.477011817]"
2298,"[34.2354928815, 34.2354928815]","[-118.5594751301, -118.5594751301]"
2300,"[36.0848987512, 36.0848987512]","[-115.1490783691, -115.1490783691]"
2301,"[21.362676383, 21.362676383]","[-157.900093417, -157.900093417]"
2302,"[34.0642411149, 34.0642411149]","[-118.2919943333, -118.2919943333]"
2303,"[34.0294112634, 34.0294112634]","[-118.4746715426, -118.4746715426]"
2304,"[34.79885727, 34.79885727]","[126.43332207, 126.43332207]"
2305,"[33.8623079833, 33.8623079833]","[-118.0942689, -118.0942689]"
2306,"[30.26230215, 30.26230215]","[-97.7614974833, -97.7614974833]"
2307,"[40.00987613, 40.00987613]","[-83.00139981, -83.00139981]"
2308,"[42.36112641, 42.36112641]","[-71.0705834627, -71.0705834627]"
2309,"[59.596914871, 59.596914871]","[11.118553301, 11.118553301]"
2310,"[32.7484818833, 32.7484818833]","[-117.1513938667, -117.1513938667]"
2311,"[34.0175879, 34.0175879]","[-118.4870553, -118.4870553]"
2312,"[35.614846433, 35.614846433]","[-97.450626333, -97.450626333]"
2313,"[35.547276633, 35.547276633]","[-97.550443617, -97.550443617]"
2314,"[25.7733681883, 25.7733681883]","[-80.1872751576, -80.1872751576]"
2315,"[30.2850209029, 30.2850209029]","[-97.7335059643, -97.7335059643]"
2316,"[48.1833984, 48.1833984]","[11.5856123667, 11.5856123667]"
2317,"[25.7907485833, 25.7907485833]","[-80.1322817667, -80.1322817667]"
2318,"[33.4986524948, 33.4986524948]","[-86.7953815366, -86.7953815366]"
2319,"[30.264261597, 30.264261597]","[-97.740857428, -97.740857428]"
2320,"[34.115884938, 34.115884938]","[-118.06592709, -118.06592709]"
2321,"[32.9708382167, 32.9708382167]","[-96.8082295833, -96.8082295833]"
2323,"[47.791568, 47.791568]","[12.99664, 12.99664]"
2324,"[37.990699583, 37.990699583]","[-122.575014067, -122.575014067]"
2326,"[36.9528412108, 36.9528412108]","[-76.4077663422, -76.4077663422]"
2327,"[36.12654122, 36.12654122]","[-115.16694149, -115.16694149]"
2328,"[40.7506056663, 40.7506056663]","[-73.9892935753, -73.9892935753]"
